id,id_prod_studio,id_artiste,id_oeuvre,date_signature,cout
25390,5,94,2826,2018-01-25,1219878
25391,7,114,2827,2016-01-27,2601761
25392,7,143,2827,2016-01-07,43001
25393,7,156,2827,2016-02-10,1400501
25394,7,211,2827,2016-02-01,797942
25395,7,199,2827,2016-01-09,1861495
25396,7,65,2827,2016-01-07,3298424
25397,7,206,2827,2016-02-14,628080
25398,7,184,2827,2016-02-04,1370178
25399,7,202,2827,2016-01-31,3218155
25400,7,193,2827,2016-01-29,1357358
25401,7,120,2827,2016-01-17,4364009
25402,7,111,2827,2016-02-11,1296475
25403,7,221,2827,2016-02-08,1062442
25404,7,95,2827,2016-02-16,2901954
25405,7,72,2828,2017-01-21,3261605
25406,7,130,2828,2017-02-03,4391847
25407,7,65,2828,2017-02-05,172718
25408,7,232,2828,2017-01-28,1552769
25409,5,169,2829,2016-01-22,2557176
25410,5,236,2829,2016-01-12,3911845
25411,5,168,2829,2016-01-28,359064
25412,5,122,2829,2016-01-13,3989728
25413,5,214,2829,2016-02-07,3354302
25414,5,193,2829,2016-01-15,1514847
25415,5,222,2829,2016-02-19,4619555
25416,5,161,2829,2016-02-15,2596467
25417,5,197,2829,2016-02-05,255051
25418,5,183,2829,2016-01-24,1397528
25419,5,146,2829,2016-02-03,70249
25420,5,102,2829,2016-01-31,2893533
25421,5,188,2829,2016-01-18,3493046
25422,8,231,2830,2013-01-16,4729793
25423,8,120,2830,2013-01-19,2479141
25424,8,84,2830,2013-02-08,329066
25425,8,153,2830,2013-02-08,3006062
25426,8,161,2830,2013-01-15,816040
25427,8,103,2830,2013-01-23,485860
25428,8,214,2830,2013-02-09,94209
25429,8,237,2830,2013-01-21,3432392
25430,1,101,2831,2016-02-03,225010
25431,1,189,2831,2016-01-06,4554119
25432,1,121,2831,2016-02-11,2895525
25433,1,215,2831,2016-02-08,3855283
25434,1,226,2831,2016-01-21,1761366
25435,1,175,2831,2016-02-08,2213891
25436,1,108,2831,2016-02-12,3572741
25437,1,111,2831,2016-01-16,1515706
25438,1,119,2831,2016-01-09,4895915
25439,1,236,2831,2016-02-12,4764413
25440,1,213,2831,2016-01-28,4590207
25441,4,92,2832,2016-02-12,469957
25442,4,154,2832,2016-02-19,1776737
25443,4,216,2832,2016-02-01,791231
25444,4,204,2832,2016-02-07,4627795
25445,4,138,2832,2016-02-07,4415139
25446,4,132,2832,2016-02-01,2221523
25447,4,90,2832,2016-01-08,2302555
25448,4,95,2832,2016-02-01,3452287
25449,4,182,2832,2016-02-13,2408034
25450,4,65,2832,2016-02-01,4845902
25451,4,211,2832,2016-02-04,2119408
25452,4,175,2832,2016-02-01,3781796
25453,4,100,2832,2016-02-17,251848
25454,6,213,2833,2021-01-28,2083411
25455,6,215,2833,2021-02-18,4698254
25456,6,199,2833,2021-01-16,4112620
25457,6,211,2833,2021-02-04,4271629
25458,8,191,2834,2019-02-05,2336269
25459,8,98,2834,2019-01-06,3790085
25460,8,172,2834,2019-01-17,1207818
25461,8,168,2834,2019-02-18,3626709
25462,8,215,2834,2019-01-26,1398294
25463,8,178,2834,2019-02-07,522622
25464,8,112,2834,2019-01-26,1625516
25465,8,157,2834,2019-01-13,4035185
25466,8,233,2834,2019-02-13,443150
25467,8,148,2834,2019-01-06,2792666
25468,8,107,2834,2019-02-10,1163674
25469,8,195,2834,2019-01-11,3748904
25470,1,104,2835,2007-02-10,4360940
25471,1,78,2835,2007-01-19,2249716
25472,1,174,2835,2007-01-06,973882
25473,1,187,2835,2007-01-07,2497922
25474,1,137,2835,2007-02-01,2692711
25475,1,195,2835,2007-02-20,2394516
25476,1,116,2835,2007-02-11,4418944
25477,1,103,2835,2007-02-17,220591
25478,1,94,2835,2007-02-11,1500531
25479,5,125,2836,2019-01-21,2039071
25480,5,217,2836,2019-01-27,2150949
25481,5,113,2836,2019-02-15,3866335
25482,5,204,2836,2019-02-09,3473031
25483,5,156,2836,2019-02-07,4238174
25484,5,105,2836,2019-02-13,2485922
25485,5,216,2836,2019-02-11,123457
25486,5,102,2836,2019-02-13,2769216
25487,6,106,2837,2015-02-05,675077
25488,6,204,2837,2015-01-06,4353433
25489,6,191,2837,2015-01-18,2379064
25490,6,137,2837,2015-01-07,166760
25491,6,160,2837,2015-01-06,2545090
25492,6,175,2837,2015-01-25,2030834
25493,7,160,2838,2019-02-03,2240005
25494,7,216,2838,2019-02-16,1027959
25495,7,201,2838,2019-02-12,3360995
25496,7,128,2838,2019-01-19,2076538
25497,7,99,2838,2019-02-03,1793376
25498,7,205,2838,2019-01-06,4278631
25499,3,121,2839,2014-01-19,547109
25500,3,90,2839,2014-01-25,2045509
25501,3,131,2839,2014-02-14,1808528
25502,3,191,2839,2014-02-17,3731062
25503,3,129,2839,2014-02-15,2365693
25504,3,206,2839,2014-01-13,4540478
25505,3,178,2839,2014-01-14,1711364
25506,3,92,2839,2014-02-11,3702837
25507,3,138,2839,2014-02-12,3309324
25508,3,203,2839,2014-01-23,1225871
25509,3,152,2839,2014-01-24,4736135
25510,3,130,2839,2014-01-18,3303928
25511,3,202,2839,2014-02-20,822475
25512,3,86,2839,2014-01-24,4254074
25513,7,95,2840,2017-02-04,3517066
25514,7,181,2840,2017-02-16,625122
25515,7,94,2840,2017-01-20,3588988
25516,4,180,2841,2016-02-20,4984458
25517,4,177,2841,2016-01-27,1704690
25518,4,239,2841,2016-02-09,1933094
25519,4,96,2841,2016-02-09,1244474
25520,4,214,2841,2016-01-12,1749643
25521,4,213,2841,2016-02-02,1293165
25522,4,120,2841,2016-02-07,2168055
25523,4,176,2841,2016-01-30,231959
25524,4,68,2841,2016-01-14,1212017
25525,4,222,2841,2016-01-07,3189660
25526,4,98,2841,2016-02-18,337658
25527,2,134,2842,2020-02-09,979970
25528,2,144,2842,2020-01-25,2304573
25529,2,145,2842,2020-01-12,4493234
25530,2,228,2842,2020-02-01,4285088
25531,2,213,2843,2017-02-06,2199000
25532,2,148,2843,2017-01-24,336641
25533,2,179,2843,2017-02-14,4469535
25534,2,223,2843,2017-01-10,3561066
25535,2,124,2843,2017-02-19,1530483
25536,2,195,2843,2017-02-06,3312944
25537,2,187,2843,2017-01-30,3655776
25538,2,91,2843,2017-02-13,2707580
25539,2,239,2843,2017-01-15,767818
25540,8,189,2844,2016-02-05,4428849
25541,8,214,2844,2016-01-15,3199680
25542,8,240,2844,2016-02-08,2622305
25543,8,68,2844,2016-02-18,4550779
25544,8,119,2844,2016-01-07,2404173
25545,8,124,2844,2016-01-30,1176621
25546,8,161,2844,2016-01-22,684204
25547,8,236,2844,2016-02-03,1638542
25548,8,235,2844,2016-01-21,2516293
25549,8,149,2844,2016-02-16,2939135
25550,1,80,2845,1972-02-13,1681516
25551,1,34,2845,1972-01-09,2253118
25552,1,110,2845,1972-01-09,3437185
25553,1,13,2845,1972-01-23,4126586
25554,1,21,2845,1972-02-16,2331095
25555,1,2,2845,1972-02-18,1512097
25556,1,3,2845,1972-01-10,2144526
25557,1,69,2845,1972-02-18,2990977
25558,1,38,2845,1972-02-03,4081551
25559,2,109,2846,2019-01-09,543923
25560,2,170,2846,2019-02-04,3526726
25561,2,143,2846,2019-01-18,2517719
25562,2,169,2846,2019-01-25,2613924
25563,2,144,2846,2019-01-15,161628
25564,2,215,2846,2019-01-11,57432
25565,2,212,2846,2019-02-14,4399514
25566,2,189,2846,2019-01-20,166449
25567,2,173,2846,2019-02-17,4611486
25568,2,135,2846,2019-02-05,3008689
25569,2,159,2846,2019-01-11,4028999
25570,2,117,2846,2019-01-18,4795579
25571,2,202,2846,2019-01-12,3248588
25572,2,122,2846,2019-02-20,2093472
25573,2,24,2847,1943-01-12,2081291
25574,2,16,2847,1943-02-02,2981320
25575,2,7,2847,1943-02-04,2194041
25576,2,20,2847,1943-02-12,521535
25577,3,125,2848,2021-01-23,4706681
25578,3,219,2848,2021-02-15,2057963
25579,3,121,2848,2021-02-08,3616604
25580,3,120,2848,2021-01-10,1487696
25581,3,91,2848,2021-02-20,1033992
25582,3,195,2848,2021-02-05,3041195
25583,3,188,2848,2021-02-05,4577269
25584,3,110,2848,2021-02-09,1329199
25585,3,169,2848,2021-02-13,2837487
25586,3,146,2848,2021-02-11,2905439
25587,3,209,2848,2021-02-08,2801525
25588,3,105,2848,2021-02-14,3769137
25589,3,196,2848,2021-01-26,3670577
25590,3,136,2848,2021-01-26,3898357
25591,3,134,2848,2021-01-22,4865641
25592,6,237,2849,2015-02-02,2053488
25593,6,146,2849,2015-01-22,2845639
25594,6,141,2849,2015-02-03,4631239
25595,6,153,2849,2015-02-15,3201392
25596,6,65,2849,2015-02-06,4426394
25597,6,145,2849,2015-01-15,1736232
25598,6,225,2849,2015-01-23,607865
25599,6,204,2849,2015-01-20,3462525
25600,6,132,2849,2015-01-26,1418799
25601,6,100,2849,2015-02-05,4277296
25602,2,181,2850,2021-01-17,3890761
25603,2,157,2850,2021-01-14,4525700
25604,2,236,2850,2021-02-03,3981719
25605,2,166,2850,2021-01-18,828303
25606,2,138,2850,2021-02-11,1029376
25607,2,110,2850,2021-02-13,1271135
25608,2,234,2850,2021-02-01,1091657
25609,2,211,2850,2021-02-20,4972507
25610,2,106,2850,2021-02-03,2940017
25611,2,136,2850,2021-02-10,4016546
25612,2,204,2850,2021-02-08,4175398
25613,2,223,2850,2021-02-12,1879332
25614,1,135,2851,2018-01-10,1186188
25615,1,174,2851,2018-01-18,4446821
25616,1,208,2851,2018-01-20,3102528
25617,1,99,2851,2018-01-16,692944
25618,1,136,2851,2018-01-27,192909
25619,1,222,2851,2018-01-21,1238983
25620,1,98,2851,2018-01-10,4667612
25621,1,229,2851,2018-01-12,4221271
25622,1,214,2851,2018-02-13,657292
25623,1,137,2851,2018-01-28,4510361
25624,1,221,2851,2018-01-31,3453079
25625,1,112,2851,2018-02-18,554277
25626,5,31,2852,2007-01-30,574649
25627,5,218,2852,2007-02-11,2602182
25628,5,183,2852,2007-02-02,3323329
25629,3,162,2853,2013-02-14,4776116
25630,3,222,2853,2013-01-15,1849712
25631,3,90,2853,2013-01-11,1132900
25632,3,72,2853,2013-02-20,2796158
25633,3,63,2853,2013-02-08,4152743
25634,3,65,2853,2013-02-11,3784116
25635,7,223,2854,2016-01-30,4267605
25636,7,154,2854,2016-02-05,1423200
25637,7,110,2854,2016-01-31,137051
25638,7,159,2854,2016-01-16,542535
25639,7,142,2854,2016-02-07,2041571
25640,7,185,2854,2016-01-24,4997281
25641,7,119,2854,2016-02-15,2640530
25642,7,94,2854,2016-01-25,4588241
25643,7,145,2854,2016-02-14,4727203
25644,7,144,2854,2016-02-02,1549224
25645,7,231,2854,2016-02-09,2911138
25646,7,139,2854,2016-01-26,795005
25647,7,189,2854,2016-01-30,471952
25648,5,175,2855,2018-01-22,856977
25649,5,240,2855,2018-01-31,1994687
25650,5,143,2855,2018-01-21,2167787
25651,5,137,2855,2018-01-13,1718216
25652,5,183,2855,2018-02-13,4116231
25653,5,125,2855,2018-01-17,3595618
25654,5,141,2855,2018-02-01,3890485
25655,5,205,2855,2018-01-12,2903737
25656,5,185,2855,2018-01-10,122072
25657,5,213,2855,2018-02-09,1894128
25658,2,151,2856,2016-02-03,2007966
25659,2,182,2856,2016-02-10,2028967
25660,2,168,2856,2016-02-20,1377935
25661,2,238,2856,2016-02-13,4899736
25662,2,104,2856,2016-02-15,508116
25663,2,98,2856,2016-02-18,1073198
25664,2,181,2856,2016-01-13,3008396
25665,2,101,2856,2016-01-19,4784586
25666,2,178,2856,2016-02-17,3028551
25667,2,122,2856,2016-02-20,2876865
25668,2,192,2856,2016-02-20,382366
25669,2,175,2856,2016-01-26,401345
25670,2,141,2856,2016-02-15,990943
25671,2,65,2856,2016-02-10,1957821
25672,2,128,2856,2016-01-30,4100067
25673,8,205,2857,2013-01-26,3395944
25674,8,73,2857,2013-01-13,1946080
25675,8,225,2857,2013-01-12,32906
25676,8,194,2857,2013-02-04,4196010
25677,8,189,2857,2013-01-19,134730
25678,8,226,2857,2013-01-24,2474495
25679,8,120,2857,2013-01-08,3519808
25680,8,135,2857,2013-02-07,4765809
25681,8,67,2857,2013-02-11,2803129
25682,8,221,2857,2013-02-01,4857039
25683,3,185,2858,2017-02-11,4290780
25684,3,204,2858,2017-01-31,2885577
25685,3,199,2858,2017-02-19,1906737
25686,3,116,2858,2017-02-13,4367940
25687,3,134,2858,2017-02-03,3415010
25688,3,152,2858,2017-01-21,759036
25689,3,229,2858,2017-01-10,2878915
25690,3,62,2858,2017-02-01,610031
25691,3,182,2858,2017-01-27,380947
25692,3,137,2858,2017-01-22,2101883
25693,3,150,2858,2017-01-08,1014631
25694,3,181,2858,2017-02-01,1810449
25695,3,214,2858,2017-02-07,3337394
25696,1,113,2859,2018-02-19,4110703
25697,1,212,2859,2018-01-20,600700
25698,1,116,2859,2018-01-28,403704
25699,1,97,2859,2018-01-26,4093582
25700,1,157,2859,2018-02-05,465512
25701,1,234,2859,2018-02-13,4175277
25702,1,112,2859,2018-02-01,1363121
25703,1,216,2859,2018-01-08,3759094
25704,1,100,2859,2018-01-19,727213
25705,1,213,2859,2018-02-04,4350549
25706,1,65,2859,2018-01-27,224784
25707,1,179,2859,2018-01-17,1534839
25708,1,218,2859,2018-02-06,1976998
25709,3,213,2860,2020-01-13,943519
25710,3,179,2860,2020-02-11,1027597
25711,3,217,2860,2020-01-19,3254050
25712,3,104,2860,2020-01-07,3430828
25713,3,205,2860,2020-01-14,1406831
25714,3,216,2860,2020-01-29,4110430
25715,3,151,2860,2020-01-09,4669479
25716,3,148,2860,2020-02-03,829221
25717,3,222,2860,2020-01-10,1426351
25718,3,165,2860,2020-02-15,3042736
25719,3,115,2860,2020-02-08,1172547
25720,3,105,2860,2020-02-09,2010291
25721,3,159,2860,2020-01-31,3884348
25722,3,102,2860,2020-01-17,656142
25723,1,171,2861,2017-02-09,2726193
25724,1,190,2861,2017-01-09,4306873
25725,1,140,2861,2017-01-24,1833849
25726,1,229,2861,2017-01-12,4303955
25727,1,121,2861,2017-01-30,4161040
25728,1,125,2861,2017-01-28,391226
25729,1,230,2861,2017-02-09,4523068
25730,1,206,2861,2017-02-17,3519712
25731,1,169,2861,2017-02-06,4545127
25732,1,106,2862,2017-01-06,4182006
25733,1,156,2862,2017-02-12,4755155
25734,1,118,2862,2017-02-05,2441064
25735,1,226,2862,2017-02-12,3503779
25736,1,144,2862,2017-01-12,1461265
25737,1,175,2862,2017-02-04,4564021
25738,1,166,2862,2017-01-20,4088555
25739,1,204,2862,2017-02-13,4666501
25740,1,179,2862,2017-02-18,1771109
25741,1,139,2862,2017-02-06,4200153
25742,1,101,2862,2017-02-03,729493
25743,7,176,2863,2016-01-22,2124606
25744,7,68,2863,2016-01-14,1511126
25745,7,224,2863,2016-01-24,2104500
25746,7,117,2863,2016-02-14,2074566
25747,7,141,2863,2016-01-08,209495
25748,7,98,2863,2016-01-27,4752311
25749,7,101,2863,2016-01-27,3969651
25750,3,96,2864,2017-01-29,1835059
25751,3,158,2864,2017-01-23,1639817
25752,3,237,2864,2017-01-18,1923185
25753,3,224,2864,2017-02-02,4480988
25754,3,166,2864,2017-02-14,1004171
25755,3,100,2864,2017-01-13,2159398
25756,3,179,2864,2017-01-17,2037645
25757,3,187,2864,2017-01-16,3105352
25758,3,214,2864,2017-02-09,887232
25759,3,224,2865,2014-01-25,2515963
25760,3,239,2865,2014-01-26,2490374
25761,3,158,2865,2014-02-17,2402105
25762,3,228,2865,2014-02-20,2328954
25763,3,108,2865,2014-02-17,509865
25764,3,203,2865,2014-01-25,3464186
25765,3,173,2865,2014-02-13,405428
25766,3,191,2865,2014-02-20,1964133
25767,3,103,2865,2014-02-01,4202195
25768,3,237,2865,2014-01-16,237527
25769,3,165,2865,2014-02-05,3439581
25770,3,222,2865,2014-02-14,4929528
25771,3,175,2865,2014-01-16,1787306
25772,3,170,2865,2014-02-05,3911173
25773,3,168,2865,2014-02-03,4163795
25774,5,137,2866,2017-02-11,2807451
25775,5,99,2866,2017-01-22,1033637
25776,5,114,2866,2017-01-17,3131588
25777,5,239,2866,2017-01-19,3623297
25778,5,225,2866,2017-01-24,4932897
25779,5,216,2866,2017-02-08,4086000
25780,5,156,2866,2017-02-06,337803
25781,5,110,2866,2017-01-29,1025863
25782,2,226,2867,2017-01-30,2285552
25783,2,144,2867,2017-01-24,2278142
25784,2,93,2867,2017-02-04,2345670
25785,2,208,2867,2017-02-02,2291183
25786,2,152,2867,2017-01-17,4971983
25787,2,189,2867,2017-01-12,379912
25788,2,132,2867,2017-01-24,1672129
25789,2,213,2867,2017-01-24,1115253
25790,2,97,2867,2017-01-06,897727
25791,2,169,2867,2017-02-03,4835750
25792,2,154,2867,2017-01-15,706944
25793,2,137,2867,2017-02-14,1164219
25794,2,115,2867,2017-02-04,3337091
25795,2,151,2867,2017-02-09,3967877
25796,3,217,2868,2017-02-10,4077426
25797,3,221,2868,2017-01-12,4909836
25798,3,212,2868,2017-01-20,3457772
25799,3,143,2868,2017-01-31,1367042
25800,4,216,2869,2019-01-06,4881612
25801,4,198,2869,2019-01-19,2165774
25802,4,181,2869,2019-02-05,4848578
25803,4,162,2869,2019-02-16,210433
25804,4,176,2869,2019-02-18,4861199
25805,4,154,2869,2019-01-15,3564254
25806,4,191,2869,2019-02-16,2904799
25807,4,91,2869,2019-02-11,3771541
25808,5,187,2870,2015-02-05,1185781
25809,5,104,2870,2015-01-09,4702819
25810,5,216,2870,2015-01-31,3167587
25811,5,65,2870,2015-01-21,3023763
25812,5,64,2870,2015-02-20,2077691
25813,1,228,2871,2016-01-18,3974485
25814,1,128,2871,2016-02-04,1506992
25815,1,205,2871,2016-02-11,4730022
25816,1,237,2871,2016-01-21,89142
25817,1,65,2871,2016-02-03,1280889
25818,1,130,2871,2016-02-18,2712760
25819,1,133,2871,2016-01-17,37818
25820,1,64,2871,2016-01-13,4716754
25821,1,224,2871,2016-02-12,4208152
25822,1,189,2871,2016-01-21,4282133
25823,1,156,2871,2016-02-04,4448107
25824,1,132,2871,2016-01-25,3345993
25825,8,213,2872,2016-02-18,3479128
25826,8,148,2872,2016-01-30,4610677
25827,8,114,2872,2016-01-12,595627
25828,8,144,2872,2016-01-18,4233899
25829,8,68,2872,2016-01-07,2842771
25830,8,169,2872,2016-02-18,1752893
25831,8,64,2872,2016-01-18,4415046
25832,8,216,2872,2016-02-18,4980823
25833,8,203,2872,2016-01-06,2235336
25834,8,174,2872,2016-01-23,873367
25835,8,191,2872,2016-01-08,3634166
25836,8,163,2872,2016-01-31,1587710
25837,2,133,2873,2017-01-07,4255343
25838,2,62,2873,2017-01-30,2539792
25839,2,215,2873,2017-01-10,1008758
25840,2,163,2873,2017-01-19,4806444
25841,2,111,2874,2016-02-01,1862587
25842,2,168,2874,2016-01-16,52508
25843,2,94,2874,2016-01-26,3971159
25844,2,185,2874,2016-02-02,1066151
25845,2,178,2875,2020-01-08,2229977
25846,2,193,2875,2020-01-22,1602234
25847,2,143,2875,2020-01-26,2921770
25848,2,141,2875,2020-02-18,2462497
25849,2,175,2875,2020-01-28,4066543
25850,2,207,2875,2020-01-31,3899161
25851,2,93,2875,2020-01-27,3544447
25852,2,184,2875,2020-02-05,59071
25853,2,237,2875,2020-01-28,4248990
25854,2,108,2875,2020-01-24,4158957
25855,2,203,2875,2020-02-03,978782
25856,2,159,2875,2020-01-06,32872
25857,2,101,2875,2020-01-21,3688847
25858,2,138,2875,2020-01-27,1149419
25859,8,94,2876,2018-02-16,1745076
25860,8,136,2876,2018-02-05,2892710
25861,8,180,2876,2018-01-11,658362
25862,5,193,2877,2013-01-08,1233482
25863,5,173,2877,2013-01-29,2467774
25864,5,233,2877,2013-01-31,2514103
25865,5,139,2877,2013-01-26,203324
25866,7,216,2878,2014-02-14,3364698
25867,7,232,2878,2014-01-21,1111119
25868,7,143,2878,2014-01-25,1805653
25869,7,137,2878,2014-02-06,2407693
25870,7,192,2878,2014-01-17,2414884
25871,7,221,2878,2014-02-16,2831873
25872,7,223,2878,2014-02-11,3758072
25873,7,108,2878,2014-01-27,4009642
25874,7,115,2878,2014-02-17,2231000
25875,7,146,2878,2014-01-22,4235412
25876,7,61,2878,2014-01-26,2978050
25877,7,75,2878,2014-01-12,2133541
25878,7,177,2878,2014-01-11,3952527
25879,8,181,2879,2016-01-13,4122347
25880,8,136,2879,2016-01-17,3152547
25881,8,144,2879,2016-01-23,4722514
25882,8,142,2879,2016-01-12,2090000
25883,8,129,2879,2016-01-25,4828497
25884,8,116,2879,2016-01-07,3679178
25885,5,236,2880,2018-02-02,452448
25886,5,92,2880,2018-01-17,2351542
25887,5,223,2880,2018-01-11,1460391
25888,5,143,2880,2018-02-01,4967417
25889,5,106,2880,2018-02-07,3431012
25890,5,101,2880,2018-02-12,3950973
25891,5,173,2880,2018-02-16,4389608
25892,5,159,2880,2018-02-11,235074
25893,5,153,2880,2018-01-24,4542443
25894,5,204,2880,2018-02-02,352790
25895,5,127,2880,2018-01-24,2812407
25896,5,122,2880,2018-01-06,3655492
25897,5,183,2880,2018-01-24,4402009
25898,5,216,2880,2018-02-11,3377330
25899,8,173,2881,2010-02-17,1732249
25900,8,146,2881,2010-01-07,3655970
25901,8,105,2881,2010-01-13,74774
25902,8,214,2881,2010-02-02,4613339
25903,8,156,2881,2010-01-26,1675839
25904,8,220,2881,2010-01-14,3416788
25905,8,148,2881,2010-01-27,2535119
25906,8,219,2882,2016-02-06,2159951
25907,8,144,2882,2016-01-16,1724888
25908,8,223,2882,2016-01-14,4973443
25909,8,96,2882,2016-02-04,2667279
25910,8,216,2882,2016-01-14,2976034
25911,8,145,2882,2016-01-13,4138062
25912,8,221,2882,2016-01-15,1665274
25913,8,109,2882,2016-02-08,4712448
25914,8,181,2882,2016-01-29,2393697
25915,8,231,2882,2016-01-26,4598179
25916,8,230,2882,2016-02-14,3278783
25917,8,157,2882,2016-01-26,4717237
25918,8,212,2882,2016-01-17,4573291
25919,8,135,2882,2016-01-29,2419555
25920,4,161,2883,2015-01-06,1605611
25921,4,209,2883,2015-02-16,3410871
25922,4,198,2883,2015-01-25,501395
25923,4,114,2883,2015-01-14,2331093
25924,4,213,2883,2015-01-19,4589219
25925,4,187,2883,2015-01-07,2928977
25926,4,178,2883,2015-01-23,1020798
25927,4,149,2883,2015-01-06,4724784
25928,5,113,2884,2019-01-18,959259
25929,5,116,2884,2019-02-02,592366
25930,5,144,2884,2019-01-16,38820
25931,5,95,2884,2019-01-19,1230265
25932,5,102,2884,2019-01-17,3177053
25933,5,114,2884,2019-01-09,2843003
25934,5,91,2884,2019-02-20,3569475
25935,5,130,2884,2019-01-18,3765052
25936,5,153,2884,2019-01-30,1297158
25937,5,236,2884,2019-01-27,3837600
25938,5,212,2884,2019-02-10,4577297
25939,5,100,2884,2019-02-08,4725927
25940,5,177,2884,2019-02-07,1959712
25941,5,156,2884,2019-01-09,4656131
25942,5,99,2885,2020-01-21,3379253
25943,5,213,2885,2020-01-23,3755648
25944,5,130,2885,2020-01-28,2381479
25945,5,223,2885,2020-02-19,4889371
25946,5,198,2885,2020-01-19,2206065
25947,5,227,2885,2020-01-25,567208
25948,5,207,2885,2020-01-16,2834624
25949,5,199,2885,2020-02-18,4667160
25950,5,215,2885,2020-01-13,2883533
25951,5,194,2885,2020-02-15,1852436
25952,3,223,2886,2018-02-10,3824780
25953,3,195,2886,2018-02-03,3245125
25954,3,122,2886,2018-01-21,4877796
25955,3,152,2886,2018-01-06,773031
25956,5,142,2887,2017-01-19,4915267
25957,5,64,2887,2017-02-06,4300019
25958,5,238,2887,2017-02-18,1394473
25959,5,196,2887,2017-01-12,421199
25960,5,116,2887,2017-02-13,1744404
25961,1,183,2888,2018-01-13,2514501
25962,1,109,2888,2018-01-22,1503925
25963,1,118,2888,2018-01-07,44816
25964,1,205,2888,2018-01-31,3354147
25965,1,108,2888,2018-02-17,1023358
25966,1,140,2888,2018-01-14,909222
25967,1,190,2888,2018-02-02,2671069
25968,1,102,2888,2018-02-01,4206549
25969,6,235,2889,2017-02-11,2565883
25970,6,142,2889,2017-01-29,21638
25971,6,168,2889,2017-01-21,1400685
25972,6,64,2889,2017-01-09,2931584
25973,6,230,2889,2017-01-24,1196119
25974,6,223,2889,2017-02-16,3578731
25975,8,230,2890,2016-01-27,3218807
25976,8,213,2890,2016-02-13,1360500
25977,8,167,2890,2016-02-04,1955877
25978,8,112,2890,2016-01-07,4939442
25979,8,154,2890,2016-01-14,1794959
25980,5,217,2891,2017-01-25,4685901
25981,5,163,2891,2017-01-21,2121986
25982,5,100,2891,2017-01-18,3716555
25983,5,96,2891,2017-02-11,4638195
25984,5,174,2891,2017-01-28,1884752
25985,5,141,2891,2017-01-29,562880
25986,5,122,2891,2017-01-12,3083478
25987,5,181,2891,2017-02-01,2473788
25988,5,115,2891,2017-02-08,4173566
25989,5,235,2891,2017-02-08,3134843
25990,5,116,2891,2017-02-20,4289307
25991,5,64,2891,2017-01-24,2230995
25992,5,175,2891,2017-01-08,2717382
25993,8,121,2892,2017-01-18,1216907
25994,8,218,2892,2017-01-14,3667469
25995,8,90,2892,2017-01-25,1992793
25996,8,188,2892,2017-01-14,902877
25997,8,140,2892,2017-01-29,2493671
25998,8,198,2892,2017-01-14,1439814
25999,8,169,2892,2017-02-01,731596
26000,8,93,2892,2017-01-27,3942970
26001,8,116,2892,2017-02-05,3423960
26002,8,196,2892,2017-02-05,4842542
26003,8,165,2892,2017-01-26,352954
26004,3,117,2893,2013-02-04,2892675
26005,3,226,2893,2013-02-11,2485515
26006,3,110,2893,2013-02-17,3010096
26007,3,176,2893,2013-01-15,3673229
26008,3,205,2893,2013-01-18,3491122
26009,3,195,2893,2013-01-15,3280937
26010,3,148,2893,2013-02-11,2565527
26011,3,208,2893,2013-01-10,751388
26012,3,99,2893,2013-02-15,119642
26013,3,232,2893,2013-01-28,905776
26014,3,141,2893,2013-02-14,4295564
26015,5,206,2894,2017-01-23,1935044
26016,5,144,2894,2017-01-23,2338083
26017,5,188,2894,2017-02-02,1747205
26018,5,222,2894,2017-01-10,500256
26019,5,149,2894,2017-02-04,2241298
26020,5,199,2894,2017-02-19,1477220
26021,5,177,2894,2017-01-21,4671681
26022,5,135,2894,2017-02-13,588365
26023,5,159,2894,2017-01-25,2256990
26024,5,92,2894,2017-01-21,4541858
26025,5,221,2894,2017-02-08,3543340
26026,5,186,2894,2017-02-02,3912648
26027,5,112,2894,2017-02-02,3203171
26028,6,227,2895,2009-02-01,4921220
26029,6,160,2895,2009-01-08,1873019
26030,6,195,2895,2009-02-11,4826569
26031,6,190,2895,2009-01-25,4110327
26032,6,172,2895,2009-01-23,3474172
26033,6,124,2895,2009-02-18,1432144
26034,6,204,2895,2009-02-06,124836
26035,6,70,2895,2009-01-12,2484633
26036,6,237,2895,2009-02-02,3884908
26037,6,149,2895,2009-02-06,2919042
26038,6,122,2895,2009-02-10,2226827
26039,6,123,2895,2009-02-07,1503108
26040,6,139,2895,2009-02-15,4028778
26041,6,151,2895,2009-02-19,3622851
26042,4,149,2896,2020-02-16,744670
26043,4,150,2896,2020-02-01,2336953
26044,4,113,2896,2020-02-13,4991069
26045,4,128,2896,2020-02-18,4065437
26046,4,95,2896,2020-02-15,4374020
26047,4,137,2896,2020-01-27,543967
26048,4,171,2896,2020-02-19,2390836
26049,4,175,2897,1998-01-30,4025552
26050,4,98,2897,1998-01-15,3023627
26051,4,158,2897,1998-01-06,265177
26052,4,18,2897,1998-01-27,196185
26053,4,42,2897,1998-02-03,2042260
26054,4,174,2897,1998-02-17,1259140
26055,4,127,2897,1998-01-23,1508605
26056,4,168,2897,1998-02-15,1620323
26057,4,56,2897,1998-02-03,1792077
26058,4,36,2897,1998-01-09,4362892
26059,4,162,2897,1998-02-20,4894632
